Appliances	dT_out6	dT_kitchen	dRH_kitchen	dT_living	dT_laundry
50.0000	-0.7126	-0.1011	-0.2150	-0.1881	-0.0111
50.0000	-0.0711	-0.1072	-0.2683	-0.1442	-0.0667
48.3333	1.6531	-0.0400	0.3092	0.1100	-0.1089
136.6667	3.5458	0.1417	0.9258	0.5811	-0.4050
78.3333	2.9411	0.0333	-0.8544	0.5278	-0.3544
153.3333	2.4188	0.0489	-0.0144	1.0767	-0.0650
76.6667	1.4690	0.1217	-0.1032	0.9072	0.0222
96.6667	0.6745	0.4894	1.1565	0.6006	0.0556
186.6667	0.6817	0.4983	-2.1628	0.2522	0.1400
116.6667	0.7014	0.1617	-3.0349	-0.0696	0.0111
163.3333	0.4557	0.0800	2.1676	0.2285	0.1039
331.6667	-0.4386	0.1256	3.8467	0.0122	0.1172
115.0000	-1.0175	0.1428	0.3117	-0.2078	0.1500
288.3333	-1.4994	-0.0250	-1.7967	-0.4178	-0.0333
106.6667	-2.0987	0.2461	1.5483	-0.2294	0.0833
88.3333	-1.8377	-0.0744	-1.1694	-0.2567	0.0400
81.6667	-0.8326	-0.0717	0.0061	-0.2344	-0.0200
45.0000	-0.9198	-0.1122	0.0844	-0.3072	0.0533
55.0000	-0.6378	-0.2389	-0.5633	-0.4011	-0.0333
50.0000	-0.4756	-0.1989	-0.3142	-0.2950	0.0778
55.0000	-1.1508	-0.2261	-0.1269	-0.2733	-0.0111
51.6667	-0.9758	-0.1522	-0.0250	-0.2556	-0.0028
53.3333	-0.5515	-0.0772	-0.1617	-0.2493	-0.0306
41.6667	-1.4340	-0.1522	-0.2200	-0.2213	-0.0483
51.6667	-0.9322	-0.1189	-0.3533	-0.2722	-0.2378
53.3333	-0.6953	-0.1067	-0.2778	-0.2389	-0.0739
56.6667	0.7258	-0.1000	-0.1611	-0.0789	0.0700
121.6667	3.1106	0.0583	1.3567	0.4594	-0.0700
83.3333	2.9042	0.1317	0.4967	2.2439	0.0061
183.3333	2.5203	0.1689	-0.6175	2.4375	-0.0611
58.3333	1.5644	0.2744	-0.1669	0.5803	0.1028
56.6667	0.8575	0.2367	-0.9411	-0.1789	0.0639
61.6667	1.4381	0.3206	-0.8636	-0.2150	0.0028
56.6667	0.8217	0.3389	-0.5136	-0.1817	0.0444
50.0000	1.3486	0.3000	0.0278	-0.0961	0.0928
56.6667	0.6131	0.1928	-0.1272	-0.1961	0.0550
86.6667	0.2322	0.0278	-0.1356	-0.2300	0.1033
143.3333	-1.3032	0.0000	1.0556	-0.2722	0.0381
125.0000	-2.4990	-0.0667	0.8892	-0.3311	0.0875
101.6667	-2.7922	-0.0944	0.3008	-0.3706	-0.0600
85.0000	-1.4411	-0.1306	0.1333	-0.4028	-0.1044
46.6667	-0.9378	-0.1056	-0.2033	-0.4156	0.0056
50.0000	0.5089	-0.1583	-0.3300	-0.3840	-0.0900
51.6667	0.3979	-0.1467	-0.1922	-0.3126	0.1661
50.0000	0.1076	-0.1633	-0.1600	-0.1956	0.1672
56.6667	-0.0617	-0.1706	0.0000	-0.1779	0.0833
51.6667	0.1222	-0.0806	-0.0456	-0.0987	0.0333
51.6667	0.2306	-0.0833	-0.1544	-0.1222	0.0350
65.0000	0.1500	-0.0611	0.5078	-0.0400	-0.1461
46.6667	-0.3267	0.0489	0.5200	0.0000	-0.2194
55.0000	0.6061	-0.0244	-0.6978	0.0900	-0.0794
51.6667	2.5056	-0.0733	-0.4278	0.5189	0.0667
55.0000	3.0242	0.0306	-0.1261	2.0528	0.0456
85.0000	1.7108	0.1406	-0.0150	1.3344	0.0600
95.0000	0.8322	0.1383	0.0478	0.3172	0.1058
78.3333	0.9644	0.1897	0.0211	-0.0311	0.0319
80.0000	-0.2239	0.1108	0.2533	-0.2056	0.0167
80.0000	-0.9506	0.0000	0.3222	-0.4044	0.0111
86.6667	-1.2900	0.0000	0.6161	-0.3850	-0.0389
88.3333	0.2556	0.0000	0.7300	-0.1528	0.0444
221.6667	0.3022	0.0278	0.8133	-0.1528	0.0444
100.0000	-1.0889	0.2550	4.9756	-0.2089	0.0294
121.6667	-1.6176	0.0072	-1.4682	-0.4106	-0.0244
106.6667	-1.3179	-0.0500	-0.9190	-0.2944	-0.0772
73.3333	-1.3878	-0.0400	-0.5333	-0.2622	-0.0347
61.6667	-0.6644	-0.1278	-0.0900	-0.3297	0.1069
55.0000	-1.5589	-0.1150	0.0578	-0.3153	0.0422
55.0000	-1.2122	-0.1333	-0.1633	-0.3150	0.1283
48.3333	-0.7836	-0.1656	-0.2256	-0.3033	0.0967
55.0000	-1.0892	-0.1483	-0.2156	-0.2800	0.0428
53.3333	-0.6468	-0.1200	-0.1333	-0.2533	-0.0306
51.6667	-0.2704	-0.0889	-0.2322	-0.2033	-0.0550
51.6667	0.4911	-0.0311	-0.0406	-0.1544	-0.1189
61.6667	0.6419	0.0422	-0.0383	-0.0389	-0.2611
71.6667	0.5719	-0.0222	-0.5594	0.1194	-0.0222
63.3333	2.6928	-0.0600	-0.9940	0.4847	0.0722
56.6667	3.0085	0.0622	0.2757	2.2692	0.0278
61.6667	2.1160	0.2044	0.5244	2.1111	0.0000
46.6667	0.3478	0.2328	0.1594	0.2440	0.0222
60.0000	1.8265	0.3022	-0.0817	0.2549	0.0000
61.6667	0.6901	0.0683	-0.1306	-0.2756	0.0767
60.0000	-1.8917	-0.0722	-0.1878	-0.7143	0.0661
58.3333	-0.5517	-0.0278	-0.1472	-0.6090	0.0250
123.3333	0.2151	0.0333	-0.2589	-0.1689	0.0208
390.0000	-0.9674	0.2200	3.6344	-0.3422	0.0125
433.3333	-1.2311	0.3550	5.8722	-0.2633	0.4422
251.6667	-1.4304	0.0639	-3.9372	-0.3767	1.1878
306.6667	-2.4063	-0.1333	-2.8283	-0.3828	0.6611
100.0000	-1.4389	-0.1650	-1.1446	-0.3536	0.6356
63.3333	-0.8543	-0.1339	-0.8065	-0.3458	-0.5478
65.0000	-0.0401	-0.1511	-0.2667	-0.3578	-0.3556
53.3333	-0.3903	-0.1378	0.3708	-0.2767	-0.4278
55.0000	-0.5764	-0.1383	-0.4997	-0.2756	-0.3867
50.0000	-0.3633	-0.1517	-0.2333	-0.2189	-0.1814
56.6667	-0.6931	-0.1111	-0.1422	-0.1869	0.0697
50.0000	-0.2247	-0.0867	-0.1700	-0.1953	-0.0122
150.0000	0.5744	-0.0122	0.6322	-0.1178	-0.1972
141.6667	0.3388	0.0933	0.2656	-0.0222	-0.4444
80.0000	1.0251	0.0056	-0.9312	0.0761	-0.1000
65.0000	1.7160	0.0500	-0.7193	0.1528	-0.2967
61.6667	1.8710	-0.0111	0.0544	0.2600	-0.0703
68.3333	1.5429	0.1056	2.1617	0.5036	-0.0297
56.6667	0.6730	0.0056	-0.7778	0.2531	0.1472
56.6667	-0.5903	-0.0667	-0.4100	-0.0222	0.0396
91.6667	-0.0187	-0.0111	0.7553	0.1400	-0.1668
75.0000	0.1029	-0.0833	0.0519	0.0478	-0.0300
81.6667	0.5525	-0.0511	0.0800	0.0778	-0.0600
118.3333	-0.3570	-0.0122	0.4694	0.0389	0.0000
205.0000	-0.3529	0.0689	0.1244	-0.0833	-0.1000
250.0000	-0.0581	0.1333	0.7978	0.0222	0.0383
245.0000	-1.4793	0.0222	0.1311	-0.1856	0.8724
98.3333	-3.1612	0.0000	-0.1369	-0.2317	0.2404
51.6667	-1.7396	-0.0722	-0.1786	-0.3039	-0.4500
48.3333	-0.8127	-0.1650	-0.6506	-0.3606	-0.2344
51.6667	-0.6135	-0.1339	-0.6096	-0.3590	-0.0911
55.0000	-0.4897	-0.1511	-0.3121	-0.3104	0.1356
53.3333	-0.3792	-0.1222	-0.2678	-0.1933	0.0889
53.3333	-0.2233	-0.1289	-0.2556	-0.2006	-0.0083
53.3333	0.2326	-0.1333	-0.1872	-0.1511	-0.0472
53.3333	-0.0049	-0.0833	-0.2217	-0.0983	-0.0444
50.0000	-0.4311	0.0050	0.4944	-0.0833	-0.2003
63.3333	-0.0185	0.0275	0.3806	0.0111	-0.3164
78.3333	1.2051	0.0697	-0.2772	0.1633	-0.1683
80.0000	2.1556	0.0667	-0.5467	0.5676	-0.1250
65.0000	3.6057	0.0310	0.2765	1.5446	-0.0500
78.3333	3.7499	0.0351	0.2579	1.3206	0.0511
81.6667	2.2756	0.1550	0.5733	0.8972	0.1035
61.6667	1.3701	0.2239	0.0506	0.1567	0.1054
53.3333	0.3637	0.1617	-0.3917	-0.0500	0.0278
70.0000	0.4252	0.2333	-0.4311	0.0100	0.0722
91.6667	-0.7826	0.2433	-1.5989	-0.0989	0.0333
81.6667	-0.1607	0.2100	-0.3181	0.0000	0.0967
283.3333	0.3147	0.1306	1.0775	-0.1239	-0.0300
220.0000	-1.2479	0.1789	3.4556	-0.1689	0.1567
195.0000	-1.7603	-0.0642	-2.0293	-0.4006	0.0517
76.6667	-1.1197	-0.0386	-0.4468	-0.3289	0.0917
56.6667	-0.5092	-0.0667	0.2500	-0.2465	-0.0458
50.0000	-1.1578	-0.1078	-0.4697	-0.3518	-0.0397
53.3333	-1.1200	-0.1322	0.0014	-0.2933	-0.0244
51.6667	-0.6183	-0.1028	0.2561	-0.2644	0.0733
51.6667	-0.2278	-0.1406	0.2511	-0.2039	0.1589
56.6667	-0.0978	-0.1176	0.1958	-0.1967	0.0389
48.3333	-0.0828	-0.1335	0.2175	-0.1856	0.0389
55.0000	-0.2978	-0.1267	0.1167	-0.1167	0.0400
53.3333	0.2499	-0.0889	0.1011	-0.1300	0.0300
371.6667	0.0279	-0.0222	1.0678	-0.0722	0.1267
245.0000	0.2500	0.1650	1.5567	0.1056	1.0689
328.3333	0.7304	0.0783	-0.1108	0.1644	-0.0200
245.0000	1.3165	0.2622	0.8908	0.3978	0.1928
351.6667	1.3726	0.3033	1.0333	0.6417	-0.0636
168.3333	1.4440	-0.0378	-2.9889	0.2178	0.8231
76.6667	0.9956	-0.0167	-0.8911	0.5044	-0.5789
63.3333	0.5186	-0.0833	-0.8883	0.0778	-0.4800
71.6667	0.6822	0.0722	-1.2533	0.1428	-0.5417
66.6667	0.2057	0.0500	-1.6331	-0.0600	-0.2028
83.3333	-0.0146	0.0667	0.1136	0.0700	-0.0333
80.0000	-0.6900	-0.0444	0.4778	-0.0525	0.0611
210.0000	-1.7179	0.1208	4.4481	-0.1097	0.0667
123.3333	-1.6124	0.1136	0.0942	-0.2172	0.0411
110.0000	-1.4192	0.0000	-1.1356	-0.2347	0.0362
103.3333	-0.9814	0.0000	-0.1472	-0.1892	-0.1051
81.6667	-0.7014	0.0000	-0.1839	-0.1511	-0.0889
56.6667	0.3367	-0.1089	-0.3100	-0.2715	-0.1394
53.3333	-0.1415	-0.1256	-0.7111	-0.2712	-0.0428
55.0000	-0.1479	-0.1408	-0.3372	-0.2150	0.0122
50.0000	-0.2978	-0.1747	-0.1083	-0.1439	0.0978
56.6667	-0.4728	-0.1050	0.0167	-0.1583	0.0458
48.3333	0.1689	-0.1294	0.1094	-0.1089	0.1486
53.3333	-0.2444	-0.1789	0.1406	-0.0889	-0.0278
53.3333	-0.7694	-0.1033	0.1378	-0.0722	0.0333
65.0000	0.2978	-0.0083	0.3575	0.1750	-0.0556
103.3333	1.9478	0.1544	0.3908	0.6589	-0.2544
141.6667	2.6639	0.0694	-0.6756	0.9619	-0.2267
291.6667	-3.0533	0.0778	-0.2178	-0.0603	-0.3669
293.3333	1.4233	0.1233	2.0657	0.4100	0.9331
108.3333	1.0986	0.1178	-0.6318	0.3014	0.9894
233.3333	1.3881	0.2200	0.7556	0.2442	-0.6703
241.6667	-1.5667	-0.0444	1.4978	-0.3556	0.5369
113.3333	-2.3542	-0.1006	0.0022	-0.3339	0.3089
441.6667	-0.7425	0.0400	3.6650	-0.2272	-0.3422
251.6667	0.9522	0.2119	4.8829	-0.0200	-0.2344
136.6667	-0.5214	0.1186	-5.6824	-0.1489	-0.0728
113.3333	-1.4675	-0.0133	-3.1578	-0.3661	-0.1561
101.6667	-1.2647	-0.0200	-0.9667	-0.3400	-0.1378
95.0000	-1.7886	-0.1200	-1.4592	-0.2950	-0.2011
63.3333	-1.0000	-0.1283	-0.8108	-0.4083	0.0000
55.0000	-1.0122	-0.1928	-0.5850	-0.3750	-0.1389
51.6667	-1.2844	-0.1461	-0.5222	-0.3189	-0.0833
55.0000	-0.3778	-0.1383	-0.4439	-0.3003	-0.1194
48.3333	-0.3899	-0.1767	-0.3344	-0.2214	-0.0572
58.3333	-0.7879	-0.1278	-0.2874	-0.2144	-0.1211
48.3333	0.0736	-0.1622	-0.1954	-0.2050	-0.0856
51.6667	0.5153	-0.1628	-0.1294	-0.2054	-0.1933
50.0000	0.7350	-0.1500	-0.0178	-0.0713	-0.0833
63.3333	0.6975	-0.0650	0.0489	0.1378	0.0467
140.0000	2.7964	0.0400	0.9944	1.0246	0.1283
103.3333	1.6011	0.0500	-0.1100	0.9632	-0.3188
445.0000	0.2717	0.2267	2.6919	1.1922	-0.1907
116.6667	1.2939	0.4117	6.3981	1.0942	0.0667
143.3333	0.5667	0.3172	-4.6628	-0.1797	-0.0583
71.6667	1.2496	0.4119	-3.3644	-0.0944	-0.0083
70.0000	0.5649	0.1992	-2.4206	-0.1306	-0.0528
95.0000	-1.8478	-0.0222	-1.0144	-0.3467	-0.2014
168.3333	0.4475	0.0294	1.5961	-0.2844	-0.0392
238.3333	0.2086	0.0994	1.0950	-0.0439	0.0722
121.6667	-1.0478	0.0811	4.3533	-0.1489	0.0333
123.3333	-0.9875	-0.0872	-3.6989	-0.3667	-0.0250
90.0000	-2.5764	-0.1733	-1.6328	-0.3778	-0.1622
78.3333	-1.8889	-0.1394	-0.2894	-0.3874	-0.1583
53.3333	-0.9056	-0.1700	-0.4544	-0.3854	0.0083
56.6667	-0.7250	-0.2083	-0.2239	-0.3917	-0.0083
56.6667	-0.5586	-0.1661	-0.0061	-0.3474	-0.0244
66.6667	-0.4064	-0.1606	0.0000	-0.2671	-0.0428
53.3333	-0.3333	-0.1857	0.0079	-0.2311	-0.0122
46.6667	-0.4611	-0.1204	-0.0890	-0.1708	-0.0306
46.6667	-0.1000	-0.1456	-0.2433	-0.2081	0.0000
53.3333	-0.0278	-0.1492	-0.0243	-0.1417	-0.0444
55.0000	0.0444	-0.0581	0.3026	-0.0983	-0.0756
50.0000	0.8756	-0.0706	0.2083	0.1400	-0.0100
53.3333	3.8750	0.0150	0.1422	0.8333	0.1253
50.0000	4.0583	0.1561	0.2622	2.9990	0.0597
51.6667	2.9533	0.2189	0.1067	2.0799	-0.0000
81.6667	1.3814	0.1811	-0.6911	0.1750	-0.0244
48.3333	0.7553	0.1089	-1.4431	-0.3078	-0.0061
53.3333	0.1767	-0.0167	-1.1242	-0.5994	0.0489
40.0000	-0.2761	-0.0722	-0.6006	-0.4778	0.0183
55.0000	-0.3033	-0.0761	-0.1968	-0.5011	-0.0917
70.0000	0.4528	-0.0250	0.3479	-0.3803	0.0000
263.3333	-0.4814	0.0000	0.5211	-0.3325	0.0428
131.6667	-0.9275	0.1678	6.8978	-0.1561	0.1117
116.6667	-1.8367	0.0222	-3.5981	-0.3000	-0.0233
125.0000	-2.3851	-0.0056	-1.4453	-0.4333	-0.0578
61.6667	-1.8199	-0.0883	-0.6161	-0.4211	-0.0183
41.6667	-0.7078	-0.1406	-0.0539	-0.3756	0.0661
51.6667	0.0247	-0.1333	-0.1589	-0.3728	0.0167
53.3333	0.5492	-0.1311	-0.0367	-0.2889	0.0611
38.3333	0.1133	-0.1261	0.0617	-0.1556	0.0222
53.3333	-0.3222	-0.0817	0.1550	-0.1000	-0.0667
51.6667	-1.7589	-0.1222	0.1950	-0.1372	0.0347
50.0000	0.2483	-0.0825	0.1189	-0.1744	0.0153
111.6667	0.5339	-0.0886	0.6361	-0.1633	-0.2144
78.3333	0.6278	0.0000	0.6767	-0.0333	-0.2633
133.3333	1.3767	0.0611	0.2833	0.1550	-0.1289
48.3333	2.6983	0.0544	0.1428	0.6397	-0.0978
53.3333	3.1656	0.1444	0.1572	1.4275	0.0489
38.3333	1.2017	0.1106	0.0672	1.1256	0.0611
51.6667	0.8876	0.1890	-0.0031	0.9728	0.0056
51.6667	0.2579	0.1504	-0.4153	0.0383	0.1000
45.0000	-0.3544	0.1200	-0.1544	-0.1294	0.0861
48.3333	0.3663	0.0978	-0.2617	-0.1178	0.0083
50.0000	0.1571	0.0722	-0.1533	-0.1283	0.0500
51.6667	-0.9228	0.1472	0.0100	-0.0889	0.0789
248.3333	-0.5697	0.1628	0.1294	-0.2067	0.0222
128.3333	-0.9531	0.1356	4.6656	-0.3517	0.0589
115.0000	-1.5556	0.0100	-2.5444	-0.3561	-0.0311
86.6667	-2.3872	-0.1156	-1.0211	-0.4733	-0.1289
60.0000	-1.1778	-0.1008	-0.0971	-0.4119	-0.1389
51.6667	-0.9794	-0.1542	-1.1457	-0.3947	-0.0222
40.0000	-0.9828	-0.1511	-0.0961	-0.3778	-0.0278
55.0000	-0.8939	-0.1461	0.0781	-0.3450	0.0983
50.0000	-0.6640	-0.1444	-0.1281	-0.2900	0.1389
45.0000	-0.8399	-0.1300	-0.2044	-0.2261	0.1161
48.3333	-0.9900	-0.1383	-0.1361	-0.2083	-0.0689
51.6667	-0.6033	-0.0817	-0.1800	-0.2250	0.0444
50.0000	-0.8239	-0.0833	0.2139	-0.1933	-0.0806
66.6667	-0.0656	-0.0611	-0.0669	-0.1167	-0.3039
56.6667	1.6185	-0.0756	-0.2586	0.1383	-0.0850
53.3333	4.0482	-0.0367	-0.1900	1.1639	0.1567
63.3333	3.1756	0.1844	1.3767	3.1811	-0.0550
65.0000	1.5268	0.2806	1.3014	1.7283	0.0333
45.0000	0.7921	0.2194	-1.7042	0.1506	0.1111
46.6667	0.8822	0.2444	-1.6078	-0.3567	-0.0611
53.3333	1.0061	0.3733	-1.2232	-0.4117	0.0928
173.3333	0.7128	0.3256	-1.9251	-0.3578	0.0983
78.3333	0.6472	0.2600	-1.1289	-0.2356	0.0822
71.6667	0.5106	0.0756	-1.8519	-0.3231	-0.0111
180.0000	0.0678	-0.1294	-2.6653	-0.5019	0.0589
285.0000	-0.7556	-0.0006	3.2289	-0.1178	0.9889
120.0000	-1.8492	-0.1100	0.6914	-0.2167	0.7667
108.3333	-2.6936	-0.1056	1.0169	-0.3543	-0.5589
73.3333	-1.4828	-0.0567	0.4767	-0.3924	-0.4150
53.3333	-0.7017	-0.1311	0.2911	-0.3983	-0.1639
41.6667	-0.4272	-0.1217	0.3524	-0.3611	-0.1644
51.6667	-1.0589	-0.1072	0.2688	-0.3094	-0.1700
53.3333	-0.6094	-0.1172	0.1294	-0.2722	0.0050
48.3333	-0.3783	-0.1317	0.2189	-0.2436	0.1756
40.0000	-0.5358	-0.1089	0.1083	-0.2058	0.0881
53.3333	-1.1219	-0.0922	0.1778	-0.2111	-0.0886
68.3333	-0.0611	-0.0778	0.7478	-0.1822	-0.0856
61.6667	0.3532	0.0000	0.8506	-0.0350	-0.1822
43.3333	1.7096	-0.0944	0.1044	0.2400	-0.0278
51.6667	3.0056	-0.0056	0.0694	1.1811	0.0889
51.6667	3.1322	0.0778	0.3562	2.0083	0.0467
51.6667	1.8028	0.1722	0.3471	0.8150	0.0188
55.0000	3.0144	0.1422	0.1356	0.5033	-0.0388
50.0000	1.6989	0.3375	-0.3322	0.2422	0.0911
61.6667	0.4228	0.3236	-1.3406	-0.1222	0.0889
61.6667	0.6478	0.2333	-1.7483	-0.2422	0.0550
63.3333	0.9894	0.2572	0.5628	0.0406	0.0772
86.6667	-0.4582	-0.0328	-0.1206	-0.1900	0.0278
201.6667	-0.6318	0.0111	1.2344	-0.1472	0.1056
180.0000	-1.0944	0.1625	2.2482	-0.0872	0.0844
128.3333	-1.6736	-0.1125	-0.9860	-0.3206	-0.0300
175.0000	-1.3903	-0.1394	-0.2017	-0.4022	-0.1392
68.3333	-0.7978	-0.0428	-0.0717	-0.3444	-0.0431
70.0000	-0.7951	-0.0528	-0.1161	-0.3511	0.0889
68.3333	-0.7832	-0.0672	0.1472	-0.3306	0.1507
61.6667	-1.1111	-0.0811	0.1233	-0.2700	0.1471
61.6667	-0.3497	-0.0667	0.1233	-0.2089	-0.0244
68.3333	-0.5953	-0.0944	0.0367	-0.1794	0.0183
66.6667	-0.6517	-0.0828	-0.0900	-0.1867	0.0917
66.6667	-0.5586	-0.1050	-0.1222	-0.1728	0.0000
70.0000	-1.1014	-0.0900	-0.0367	-0.1878	0.0000
66.6667	-0.5300	-0.0100	0.7456	-0.0767	-0.2033
171.6667	0.7785	-0.0400	0.1556	0.1267	-0.2856
168.3333	1.4576	0.0475	1.1194	0.5694	0.0211
381.6667	1.6772	-0.0325	-1.2017	0.7600	0.8633
398.3333	1.6186	0.1472	0.6739	0.7744	1.1183
265.0000	0.1403	0.1072	-0.2521	0.7481	1.0589
345.0000	0.7133	0.1528	-0.5185	0.2508	0.3892
280.0000	0.6600	0.1378	-0.1756	0.0500	0.3114
88.3333	1.1444	0.0606	-1.0414	-0.1167	0.2022
276.6667	-0.7206	0.0417	-0.2719	-0.2244	-0.7133
291.6667	-0.6628	0.0167	0.2256	-0.1511	0.8661
381.6667	-0.8322	-0.0111	0.6067	-0.2838	-0.0728
193.3333	-0.8978	0.2629	6.1826	-0.3301	0.4017
105.0000	-0.9575	0.0693	-2.7715	-0.3378	-0.9572
105.0000	-0.8825	-0.0778	-1.4089	-0.3456	-0.8933
71.6667	-0.7167	-0.0500	-0.4261	-0.2437	-0.4000
55.0000	-0.8903	-0.2261	0.4733	-0.2946	-0.1956
55.0000	-0.7542	-0.1689	-0.0917	-0.2833	-0.1306
56.6667	-1.6322	-0.1161	-0.1319	-0.2906	0.0011
50.0000	-0.6989	-0.0733	0.0842	-0.2611	0.0878
56.6667	-0.1750	-0.0856	-0.0244	-0.2022	-0.0794
51.6667	-0.0967	-0.1235	-0.0890	-0.1767	-0.0222
55.0000	-0.3506	-0.0787	-0.3188	-0.1717	-0.0778
50.0000	-0.2100	-0.0944	-0.1550	-0.1522	-0.0500
56.6667	0.0069	-0.0778	-0.2539	-0.1144	-0.1011
56.6667	0.0797	-0.1103	-0.1003	0.0350	-0.0389
61.6667	1.1706	0.1036	0.8525	0.6511	-0.2583
201.6667	1.0878	0.0567	-0.4600	1.9206	-0.2094
121.6667	1.1406	0.0778	-0.5065	0.3822	-0.2056
321.6667	0.7878	0.1472	-0.0446	0.1056	0.0778
195.0000	0.2650	0.1300	0.3839	-0.0233	1.3893
130.0000	-0.1186	0.0894	-0.7938	-0.2781	-0.1582
110.0000	0.2197	0.2589	0.8010	-0.1275	-0.5617
91.6667	-0.3355	0.1344	-1.0778	-0.1506	-0.3936
70.0000	-0.6187	0.0956	-1.4200	-0.1928	-0.2836
75.0000	-0.7575	-0.0111	-0.9267	-0.2822	-0.2767
275.0000	-0.8989	-0.0067	1.3056	-0.2500	-0.1200
116.6667	-0.9639	0.0789	2.6644	-0.1625	0.0278
115.0000	-1.9800	-0.1211	-1.8485	-0.3736	0.0000
78.3333	-1.3133	-0.1589	-0.6749	-0.3317	-0.0167
63.3333	-1.3217	-0.2144	-0.1344	-0.3761	-0.0111
60.0000	-0.9089	-0.1444	-0.5028	-0.3897	-0.0333
55.0000	-1.3592	-0.1883	-0.3906	-0.3342	-0.1867
55.0000	0.6214	-0.1228	-0.2033	-0.2811	-0.1100
50.0000	0.3539	-0.1772	-0.0639	-0.2381	-0.1150
55.0000	0.0792	-0.1328	0.0428	-0.1497	0.0322
60.0000	0.3492	-0.1022	0.1511	-0.0883	0.1319
53.3333	0.4337	-0.1433	0.0489	-0.0850	0.0708
53.3333	0.7601	-0.0667	0.1850	0.0000	0.0244
68.3333	1.0833	0.0000	0.9333	0.0856	-0.2722
85.0000	0.5094	0.0000	0.0289	0.3506	-0.2683
185.0000	0.3678	-0.0458	-0.0217	0.1456	0.1172
91.6667	0.5756	-0.0642	0.2378	0.3344	-0.2211
160.0000	0.0978	0.0000	-0.5011	0.2694	0.0025
68.3333	1.4589	0.1350	0.2775	0.4189	0.0075
58.3333	-1.8933	0.1028	-0.0608	-0.0122	-0.0500
61.6667	2.0836	0.1428	-0.0167	0.2400	-0.0578
70.0000	0.0131	0.1744	-0.1222	0.0900	-0.0222
76.6667	-1.6829	0.1106	-0.0978	-0.0611	0.0500
108.3333	0.9307	0.0778	-0.2656	0.0056	-0.0333
108.3333	0.5094	0.0444	0.0444	-0.0742	-0.1111
96.6667	-1.5631	-0.0667	-0.2114	-0.2114	-0.0800
108.3333	-1.3875	-0.0722	-0.2008	-0.3300	-0.0733
90.0000	-1.0333	-0.1594	-0.1983	-0.2990	0.0061
73.3333	-1.1343	-0.1656	-0.0189	-0.3087	0.1528
71.6667	-0.3340	-0.1472	-0.1594	-0.2939	0.0167
71.6667	0.5483	-0.1278	0.0000	-0.2617	0.0444
68.3333	-0.3019	-0.1267	0.0025	-0.1544	0.0778
61.6667	-0.3825	-0.1128	0.0275	-0.1711	0.0000
63.3333	0.0603	-0.1272	0.0522	-0.1550	-0.0792
65.0000	0.5953	-0.0906	0.0717	-0.1128	-0.0208
75.0000	0.3900	-0.0428	0.8128	-0.0611	-0.1206
55.0000	0.4911	0.0611	0.8211	-0.0042	-0.2756
58.3333	1.2489	0.0000	0.0344	0.1986	-0.0150
65.0000	1.9556	-0.1100	-0.4524	0.2167	-0.0667
58.3333	0.9678	-0.0722	-0.1399	0.1556	-0.0472
61.6667	1.0389	-0.0628	0.2733	0.1456	-0.1422
63.3333	1.7033	0.0225	0.4622	0.3294	0.0489
66.6667	0.8306	0.0125	0.5144	0.3861	0.0183
51.6667	-0.5839	0.0000	0.2344	0.1889	-0.0367
65.0000	-2.5456	0.0000	0.3006	-0.1056	-0.0733
65.0000	0.8251	0.0000	0.0733	-0.0444	-0.0111
73.3333	-0.1013	-0.0150	0.3439	-0.1617	-0.0278
188.3333	-0.0206	-0.0344	1.2606	-0.0811	-0.0761
123.3333	-1.7494	0.4090	2.6415	0.4561	0.0100
100.0000	-0.7428	0.7149	-2.5365	0.7424	-0.0050
108.3333	-0.3811	0.3656	-1.0767	0.2243	-0.0611
66.6667	-0.0972	-0.0578	-0.7311	-0.2378	-0.0967
65.0000	-1.2228	-0.2217	0.0178	-0.3919	-0.0111
63.3333	-1.0943	-0.2000	-0.2883	-0.4319	0.0722
51.6667	-0.4190	-0.1867	0.1514	-0.3628	0.0167
53.3333	-0.3422	-0.1939	0.4947	-0.2556	0.0000
50.0000	-0.8958	-0.1400	-0.7911	-0.3289	0.0711
46.6667	-0.7497	-0.1633	-0.4186	-0.2389	0.1678
46.6667	-0.2944	-0.1339	-0.4192	-0.2289	-0.0244
115.0000	0.0014	-0.1372	0.1617	-0.2589	-0.0994
70.0000	0.3542	-0.0056	0.2778	-0.0689	-0.1872
130.0000	1.2403	-0.0687	-0.2026	0.2111	-0.0167
48.3333	2.6136	-0.0013	-0.1035	2.1028	0.2131
56.6667	1.8322	0.1256	-0.0100	1.5728	0.0547
40.0000	0.0469	0.0236	-0.1286	-0.4456	-0.0778
50.0000	1.2325	0.0514	0.0097	0.2035	-0.0311
55.0000	-0.7267	0.0794	-0.1167	-0.0807	0.0100
50.0000	-0.4644	-0.0244	-0.1244	-0.5372	0.0100
40.0000	-0.2617	-0.0733	0.0700	-0.5519	-0.0300
53.3333	1.2339	-0.0344	0.0733	-0.2303	-0.0200
80.0000	-0.5875	-0.0083	0.1489	-0.1533	0.0000
260.0000	-0.0036	0.0544	0.9528	-0.1217	-0.0483
91.6667	0.0000	0.4361	5.2872	0.2522	0.0683
121.6667	-1.0811	0.4594	-4.5308	0.4817	0.1189
98.3333	-1.2244	0.3794	-1.8947	0.1461	0.1433
