Time	Pump	Flow	Press	Temp1	Temp2	Vib
1615	1213.7671	58.1566	7.6753	77.7571	70.2006	0.4191
1616	1223.6644	57.9087	7.6858	77.4624	69.5664	0.1922
1617	1237.7420	58.3754	7.7094	77.1500	69.8412	0.0066
1618	1230.3716	58.2031	7.7100	77.6371	69.8373	-0.0852
1619	1227.0777	58.7845	7.6937	77.4863	69.8991	-0.0567
1620	1230.1752	58.8342	7.6890	77.8643	70.0467	0.0810
1621	1222.6631	59.0072	7.7433	77.3757	70.0352	0.2100
1622	1230.7715	58.5195	7.8082	77.5259	70.3385	0.3708
1623	1218.3503	57.9811	7.7571	77.4173	70.0546	0.4636
1624	1216.8670	57.9534	7.7464	77.8086	69.8717	0.4837
1625	1209.0093	57.9239	7.7307	77.3843	69.9444	0.3942
1626	1212.2998	57.2944	7.6822	77.2267	69.5506	0.1775
1627	1198.7149	56.9985	7.6541	77.3603	69.0443	0.0874
1628	1207.4540	56.3180	7.6407	77.5566	69.4003	0.0894
1629	1214.5129	56.3300	7.6742	77.3286	69.4975	0.0648
1630	1226.8234	56.9154	7.6428	76.9646	70.1047	0.0335
1631	1235.8093	56.8769	7.6298	76.6515	69.9773	0.2162
1632	1223.5801	57.2502	7.5798	76.5262	69.5229	0.3328
1633	1230.1302	57.3652	7.5537	76.7768	68.6335	0.4712
1634	1221.3981	58.1615	7.5664	76.4029	68.8933	0.3685
1635	1230.7736	58.5445	7.6578	76.0666	69.0170	0.2876
1636	1221.5683	58.0557	7.6927	76.4389	69.0421	0.1060
1637	1227.8038	58.5412	7.5832	76.2891	68.9440	0.0523
1638	1215.4762	58.4329	7.5846	75.9411	68.7613	-0.0680
1639	1220.6839	57.9719	7.6469	76.6436	68.6022	0.0089
1640	1229.4144	58.2938	7.7183	76.5877	68.6512	0.0668
1641	1230.4983	58.3102	7.7824	76.7293	68.7892	0.2286
1642	1224.3609	58.4580	7.8372	76.8800	68.9482	0.3667
1643	1235.9737	58.9823	7.8714	77.3660	68.8975	0.4268
1644	1223.1412	59.5269	7.8917	77.8085	69.0767	0.4670
1645	1219.0475	59.0618	7.8805	78.1316	69.4407	0.3380
1646	1219.0919	58.5816	7.9147	78.2698	69.8800	0.3145
1647	1217.4330	58.4584	7.8956	78.2201	70.1588	0.0455
1648	1207.5446	58.7053	7.8994	78.5133	70.2383	0.0835
1649	1209.5018	58.9665	7.9662	78.3051	70.8547	0.0346
1650	1217.8606	58.6991	7.8350	78.1358	70.5050	0.2202
1651	1224.0997	58.3042	7.9308	78.3050	70.6850	0.3053
1652	1225.3944	58.5779	7.8699	78.6732	70.2601	0.3358
1653	1219.2915	58.0445	7.8833	78.5311	70.1588	0.3763
1654	1240.5127	57.9572	7.8845	79.0443	70.0110	0.3792
1655	1257.5533	57.7638	7.8627	78.7187	70.3399	0.3564
1656	1273.7326	58.9223	7.8030	78.7067	70.6464	0.2096
1657	1291.2437	59.6257	7.8618	78.2984	71.2483	0.0137
1658	1280.8678	60.5706	7.7470	78.6197	71.0959	-0.1002
1659	1285.3725	61.2272	7.8736	78.8953	70.9077	-0.1209
1660	1292.5699	61.5210	7.9585	78.6890	70.7642	-0.1015
1661	1296.3627	61.7289	8.0721	78.5056	70.8248	0.1680
1662	1284.4189	61.6738	8.1503	78.7994	70.6273	0.2628
1663	1278.9530	61.6350	8.1894	79.2102	70.3813	0.4437
1664	1274.1751	61.7302	8.2496	79.2852	70.6160	0.3877
1665	1277.0711	61.9969	8.2063	79.9635	71.0976	0.2306
1666	1283.5113	62.2405	8.2471	80.6069	70.6173	0.1005
1667	1281.6263	61.8101	8.2204	80.6590	70.8756	-0.0325
1668	1282.7113	60.9867	8.2898	81.4474	71.4106	-0.0792
1669	1298.6797	60.8578	8.3131	80.9951	71.2456	-0.1958
1670	1303.8494	61.4890	8.1732	81.3306	71.4275	-0.0632
1671	1311.3648	62.2610	8.1246	81.6669	71.8248	0.0661
1672	1315.1916	62.2327	8.0773	81.8653	72.0809	0.2066
1673	1314.8981	62.3525	8.0918	81.2839	72.5099	0.3527
1674	1320.2725	61.9715	8.2358	81.5219	72.6901	0.3809
1675	1314.3066	62.9242	8.2274	81.7957	73.0844	0.3347
1676	1322.1463	63.2095	8.3275	81.9929	72.7420	0.1302
1677	1320.2946	63.7855	8.4184	82.3746	72.9491	-0.0686
1678	1324.1220	63.9654	8.4498	82.4779	73.8442	-0.1984
1679	1331.5196	63.9303	8.5537	82.6688	73.6580	-0.1974
1680	1344.0639	64.2258	8.5146	83.0554	74.1300	-0.0884
1681	1348.3095	64.2564	8.5905	83.0418	74.4463	0.0693
1682	1351.9648	63.6355	8.5375	83.3176	74.7363	0.2106
1683	1349.4143	63.2854	8.4486	83.5810	74.1821	0.2645
1684	1350.3385	63.3908	8.3635	83.8021	74.6327	0.2727
1685	1355.6132	63.5554	8.4006	83.1602	74.8413	0.2439
1686	1355.1832	63.8495	8.4131	83.2664	75.0668	0.0995
1687	1352.2362	64.2656	8.4714	83.6195	74.8248	0.0052
1688	1359.8984	64.7283	8.5360	83.3944	75.1999	-0.1129
1689	1346.7986	64.9240	8.5745	83.9234	75.1828	-0.1003
1690	1347.9617	64.6483	8.6807	84.5930	75.9990	-0.0165
1691	1346.8980	64.8934	8.6675	84.8010	75.7158	0.0968
1692	1342.4748	64.9484	8.6704	84.8035	75.5791	0.2523
1693	1347.1504	64.7212	8.6273	85.3463	75.6344	0.2821
1694	1330.1659	64.5077	8.6828	85.1812	76.0000	0.2739
1695	1339.4555	64.6248	8.6491	85.2422	76.3615	0.1483
1696	1349.5057	64.1934	8.6217	84.9131	77.0528	0.0211
1697	1356.2485	64.3725	8.6113	85.1451	76.4401	-0.0977
1698	1348.3267	64.8714	8.5742	85.1379	76.4474	-0.2357
1699	1350.3200	64.6542	8.5721	84.9391	76.5463	-0.1398
1700	1352.9059	65.0434	8.5580	84.4330	76.5793	-0.0737
1701	1359.9420	65.1249	8.6335	84.2867	76.3191	0.0311
1702	1363.3295	65.1494	8.6364	84.8951	76.2957	0.1246
1703	1354.5745	65.4390	8.6647	84.7921	76.4290	0.2149
1704	1348.7399	65.1213	8.6527	84.9686	76.6922	0.2653
1705	1344.2973	65.2784	8.6145	85.4382	76.3041	0.1522
1706	1338.9554	65.4868	8.5774	85.8844	76.2553	0.0557
1707	1351.4228	65.0003	8.5479	86.2364	76.8440	-0.0613
1708	1350.2449	64.6777	8.5779	85.6325	76.8654	-0.1086
1709	1367.1645	64.3279	8.6058	85.5347	77.1924	-0.1963
1710	1374.9770	65.2736	8.5751	85.9960	77.7338	-0.0909
1711	1372.3791	65.2813	8.6055	85.9205	77.8239	0.0563
1712	1370.2786	64.7763	8.6033	86.0553	77.7867	0.1142
1713	1375.5305	65.4869	8.5894	85.9155	77.9014	0.2051
1714	1378.2791	65.5488	8.6608	85.8066	77.0491	0.2876
1715	1386.8566	65.6454	8.6364	85.8398	76.8309	0.1740
1716	1381.3568	65.9425	8.7556	86.3584	76.9440	-0.0040
1717	1379.2211	66.0847	8.7385	86.2440	76.9389	-0.1218
1718	1368.7370	65.2371	8.7490	86.5533	77.1244	-0.2315
1719	1375.1866	65.4064	8.7639	86.6784	77.4718	-0.1686
1720	1391.4722	65.2875	8.7702	86.7394	77.8181	0.0090
1721	1375.9347	64.9981	8.7894	87.3045	78.1466	0.0158
1722	1365.8357	66.6036	8.7840	87.4735	77.9067	0.2160
1723	1374.3339	66.4228	8.8313	87.6265	78.1122	0.3237
1724	1373.9082	66.5100	8.7555	87.6097	78.3138	0.2543
1725	1378.3983	66.4049	8.7901	87.2326	78.3317	0.0923
1726	1374.2070	66.6212	8.7958	87.0652	78.5882	0.0341
1727	1365.0347	66.8213	8.7627	87.6189	78.5261	-0.1395
1728	1350.9326	66.3336	8.7353	87.7986	78.3248	-0.2104
1729	1371.7922	65.9287	8.7089	87.8819	78.4570	-0.2154
1730	1371.3324	66.0731	8.6951	87.2115	78.7953	-0.0914
1731	1368.7359	65.5720	8.8107	87.3627	78.5994	0.1540
1732	1361.5535	65.6243	8.7684	86.9208	78.9529	0.2278
1733	1360.5153	65.3402	8.7093	87.0797	78.7862	0.2791
1734	1356.8555	65.5041	8.8299	87.3074	78.8273	0.2258
1735	1378.2337	65.3520	8.8327	87.3845	78.7196	0.1788
1736	1371.8661	65.2809	8.7333	87.9760	78.4153	0.0325
1737	1372.3039	65.1313	8.7014	88.0544	78.3525	-0.1522
1738	1359.5705	65.5555	8.6811	87.6357	78.3409	-0.2358
1739	1359.4633	65.4704	8.7496	87.7733	78.4676	-0.2199
1740	1351.8167	65.1823	8.7847	87.4768	78.6896	-0.1194
1741	1352.2975	64.5441	8.7741	87.5914	79.3549	0.1337
1742	1371.9143	63.6453	8.7572	87.0998	79.3772	0.3106
1743	1367.2728	64.1279	8.7207	87.9279	78.6752	0.3955
1744	1355.1021	65.0901	8.6036	87.5831	78.6517	0.3104
1745	1350.8864	65.0211	8.6940	87.2224	78.6262	0.2493
1746	1351.4288	64.9611	8.7110	87.1501	79.1910	0.1255
1747	1353.5520	64.2397	8.7439	87.1379	78.9256	0.0219
1748	1359.2289	64.0174	8.6695	86.6096	79.0805	-0.1759
1749	1375.2455	64.2772	8.6345	87.3851	78.8880	-0.1589
1750	1370.7602	64.6639	8.5393	87.1360	78.9611	-0.1467
1751	1379.3759	64.8115	8.6274	86.5850	78.9207	-0.0416
1752	1371.0011	65.0201	8.5941	86.6590	79.1219	0.0754
1753	1360.0665	65.8651	8.6427	86.2225	78.7718	0.1987
1754	1362.6473	65.8551	8.5761	86.2676	78.9676	0.1761
1755	1363.2612	65.6714	8.6073	86.2832	78.8809	0.1219
1756	1360.0297	66.2863	8.6460	86.3260	78.6512	0.0269
1757	1376.8799	65.4759	8.6816	86.0795	78.5647	-0.1087
1758	1370.5397	65.1509	8.7132	86.1573	78.2673	-0.1751
1759	1374.7689	64.6630	8.6390	86.6403	78.3905	-0.1616
1760	1371.5824	64.8481	8.5869	86.6523	78.3132	-0.0639
1761	1385.3652	65.3786	8.5524	86.4233	78.3226	-0.0703
1762	1383.6887	65.3272	8.6112	86.6073	78.2283	0.1019
1763	1387.1376	65.4452	8.6341	87.0693	77.8668	0.2810
1764	1375.6800	66.6697	8.6337	87.0247	77.1222	0.2814
1765	1379.6102	67.0822	8.7469	87.1140	76.9533	0.1144
1766	1384.1993	66.7790	8.8021	86.7077	76.9818	-0.0304
1767	1373.5205	67.6261	8.7952	87.0333	77.4079	-0.1459
1768	1372.4235	67.6114	8.8372	87.2285	77.8076	-0.1852
1769	1375.8387	67.4652	8.9431	87.6649	77.7487	-0.1447
1770	1367.5763	66.8349	8.8322	88.2785	78.0282	-0.1058
1771	1367.2502	65.8840	8.8509	88.2046	77.7328	0.0577
1772	1366.6414	66.2787	8.7988	88.1915	78.1829	0.2669
1773	1360.7387	66.0125	8.7259	88.3485	78.0295	0.4038
1774	1356.8136	65.4316	8.7018	88.1027	78.5465	0.2998
1775	1357.2778	65.2820	8.7013	88.2778	78.7583	0.1492
1776	1353.9849	65.5817	8.6557	88.1275	78.4253	-0.0074
1777	1347.6628	65.9036	8.6994	87.7897	78.8330	-0.0581
1778	1346.1879	65.6040	8.7234	87.3342	78.9661	-0.1108
1779	1331.0220	64.9874	8.7932	87.8654	78.6586	-0.0763
1780	1324.3815	65.2642	8.7158	87.9501	78.6527	-0.0828
1781	1327.7727	65.0344	8.7760	88.0535	78.8103	-0.0248
1782	1335.4643	64.8792	8.7778	87.7322	78.5970	0.1230
1783	1324.8006	64.2715	8.8019	87.5007	78.3994	0.2780
1784	1320.4457	64.0363	8.7401	87.1898	78.2892	0.3367
1785	1324.4899	64.5551	8.6895	87.5150	78.4660	0.2717
1786	1326.6155	64.0120	8.6320	87.6750	78.7316	0.1045
1787	1334.9778	64.1528	8.5282	87.6471	78.3036	-0.0645
1788	1342.2644	64.6810	8.6113	86.8163	78.3759	-0.1422
1789	1340.3718	65.0462	8.6089	86.5523	78.3033	-0.1918
1790	1331.2807	64.6695	8.5662	86.6672	78.1496	-0.0997
1791	1330.9233	65.4123	8.6379	86.0278	78.5656	0.1135
1792	1332.8458	64.9334	8.7598	85.9095	78.7925	0.3054
1793	1331.5874	64.6978	8.6967	86.2764	78.2969	0.4208
1794	1331.2858	63.7189	8.6407	85.8708	78.0282	0.3842
1795	1320.7616	64.0593	8.7101	86.2227	77.6442	0.2693
1796	1318.2150	64.0008	8.6731	86.2517	77.8053	0.0799
1797	1315.6144	63.9302	8.6776	86.1305	77.8178	-0.0310
1798	1309.7001	63.1730	8.5993	86.2258	78.3038	-0.0780
1799	1308.3179	62.7037	8.5447	86.1747	77.8047	-0.0333
1800	1319.7874	62.8781	8.4538	86.4463	77.2638	-0.0790
1801	1320.7889	62.4267	8.4496	86.0118	77.2745	0.0385
1802	1336.4225	62.4775	8.4018	86.5627	76.9956	0.2343
1803	1338.3946	62.7040	8.4102	85.9188	76.9092	0.3268
1804	1338.9661	62.8537	8.4418	85.8979	77.2252	0.2937
1805	1340.0346	63.5310	8.4607	85.8224	76.6868	0.1188
1806	1340.8525	64.2597	8.5492	85.7164	77.1266	0.0309
1807	1340.5423	63.7944	8.5598	85.5195	76.9720	-0.0744
1808	1334.1244	64.1322	8.5566	85.5769	76.5619	-0.1267
1809	1341.6426	63.4342	8.5929	85.2038	76.8868	-0.1623
1810	1341.4240	63.6407	8.5716	85.0912	77.0019	-0.0412
1811	1338.8179	63.6973	8.5294	85.6963	77.0899	0.0389
1812	1353.7781	63.7295	8.4324	85.1297	77.0328	0.1075
1813	1354.3057	63.4289	8.4304	85.1481	76.7167	0.1551
1814	1346.6906	63.9369	8.3904	85.0280	77.1145	0.2072
1815	1338.7348	64.1094	8.4744	84.7914	76.8768	0.0934
1816	1338.8181	64.9945	8.5118	85.0253	77.2279	-0.0886
1817	1351.0198	64.9574	8.5344	84.9067	77.5914	-0.1162
1818	1359.3668	65.2583	8.6187	84.5207	77.2888	-0.2713
1819	1361.8972	65.0024	8.7106	84.7886	76.9546	-0.1810
1820	1361.6001	65.1405	8.6700	85.0830	77.1331	-0.0948
1821	1356.4940	64.7867	8.7804	85.3635	77.5366	0.0830
1822	1352.4722	65.1330	8.7399	85.7574	77.2111	0.2359
1823	1353.4224	65.2330	8.7789	85.9678	77.5136	0.3192
1824	1362.0744	65.4400	8.7503	85.9931	77.5581	0.2543
1825	1354.8708	65.1931	8.8086	86.5772	78.1924	0.1713
1826	1359.4695	64.9743	8.7256	86.9663	77.9508	0.1283
1827	1353.9605	65.3100	8.6647	87.2672	78.1452	0.0214
1828	1351.1695	65.1249	8.6602	86.6907	78.2436	-0.0512
1829	1347.9201	65.0157	8.6153	86.5672	77.2746	-0.0976
1830	1352.0080	65.7392	8.6598	86.5339	77.6297	0.0269
1831	1358.8691	65.1744	8.6741	86.7194	77.6032	0.0860
1832	1356.4386	65.4299	8.7015	86.1990	77.5652	0.0740
1833	1351.0274	65.2842	8.6914	86.5262	77.0139	0.1421
1834	1351.2379	65.2821	8.6556	86.8428	76.9349	0.2060
1835	1361.5072	66.6525	8.7754	86.7068	77.4819	0.1616
1836	1358.5069	66.4394	8.8184	86.9552	77.5540	-0.0397
1837	1351.7112	66.1296	8.7458	86.7244	77.9268	-0.1824
1838	1351.3359	66.6741	8.8403	86.9566	78.0957	-0.2793
1839	1341.4327	65.4866	8.8722	87.0516	78.1073	-0.2858
1840	1344.2674	64.9201	8.8165	87.5021	77.8645	-0.1740
1841	1338.6235	64.6763	8.9065	87.4976	77.8071	0.0545
1842	1334.9861	64.4205	8.8226	87.9752	78.2426	0.1766
1843	1331.6783	64.2343	8.8088	88.2031	78.6477	0.3623
1844	1339.7932	64.6939	8.6882	87.9855	78.3763	0.2729
1845	1346.4982	64.9911	8.5981	87.9144	78.4585	0.2292
1846	1343.5786	65.3453	8.6326	87.4823	78.7525	-0.0096
1847	1343.1749	65.1532	8.6142	87.2413	78.9821	-0.0662
1848	1326.9372	64.7837	8.6761	87.4919	79.2928	-0.1969
1849	1335.1166	65.4154	8.6082	87.5040	79.1567	-0.2314
1850	1344.0595	65.2523	8.6370	87.6093	79.2683	-0.0932
1851	1357.5546	64.9132	8.6385	87.1969	78.7594	0.0894
1852	1361.8681	65.6493	8.7482	87.3749	78.9350	0.2104
1853	1349.6030	65.6502	8.8223	87.1758	78.9637	0.2843
1854	1353.5018	65.5522	8.7741	87.3316	78.8550	0.2776
1855	1356.2740	64.9671	8.7731	87.2560	78.6815	0.1782
1856	1355.5339	64.7854	8.7744	86.9652	78.8918	0.0687
1857	1345.8842	65.2567	8.6883	87.0480	78.7481	-0.1414
1858	1352.5031	64.5210	8.6407	87.0253	78.8136	-0.2035
1859	1364.4929	64.6318	8.7043	86.6924	78.8121	-0.1906
1860	1360.6532	64.7647	8.7033	86.4302	78.4797	-0.0758
1861	1355.7653	64.8146	8.7454	86.9605	78.5585	0.0676
1862	1349.1066	65.3306	8.8100	86.8973	78.5386	0.2477
1863	1346.8072	65.1136	8.7949	87.5460	78.5707	0.2104
1864	1352.6743	64.7106	8.7738	87.6700	78.6826	0.2739
1865	1352.2287	64.6089	8.8737	87.0695	78.4885	0.2068
1866	1354.7163	64.4799	8.8394	87.5046	78.2260	0.0690
1867	1355.5044	64.3681	8.7708	87.1222	78.0205	-0.1639
1868	1363.0747	64.4684	8.8000	87.7432	77.8346	-0.2483
1869	1361.5162	64.1805	8.7448	87.7983	78.1743	-0.3115
1870	1349.6066	64.8281	8.7109	87.9557	78.4327	-0.2013
1871	1357.9610	64.9253	8.6620	87.7676	79.0999	-0.0344
1872	1362.4254	65.0528	8.6656	88.0350	78.9536	0.1552
1873	1352.1382	64.6865	8.6733	87.4735	79.1789	0.2206
1874	1337.2332	64.2889	8.7711	87.4006	79.1022	0.2518
1875	1328.4778	64.0083	8.6935	87.6100	79.6188	0.2554
1876	1325.3794	64.5081	8.6172	87.0870	79.7402	0.0669
1877	1324.5207	64.4559	8.6670	86.9099	79.4486	-0.0898
1878	1318.0111	63.6836	8.6238	86.3971	79.0333	-0.1118
1879	1329.9847	63.5392	8.6364	86.5992	78.4502	-0.1267
1880	1314.8497	63.3329	8.5671	86.5565	78.5624	-0.1080
1881	1320.4472	62.8277	8.5557	86.2910	78.4746	0.1051
1882	1325.2070	62.6191	8.4754	85.8559	77.8973	0.2104
1883	1316.2190	63.3759	8.4431	86.0246	78.1803	0.3169
1884	1315.4216	63.0642	8.5146	85.8407	78.0834	0.3146
1885	1315.8102	63.5699	8.3706	85.3545	77.4974	0.1609
1886	1314.1104	62.9253	8.4408	84.8145	77.2555	0.0591
1887	1307.3851	63.4475	8.3799	84.5915	76.6303	-0.0516
1888	1307.3410	63.1409	8.3583	84.4433	76.3090	-0.0513
1889	1302.0856	63.1883	8.4096	84.9441	75.9062	-0.0982
1890	1309.9690	62.3885	8.3603	85.1548	76.0258	-0.0396
1891	1316.8903	62.4639	8.3704	84.6350	76.2188	0.0410
1892	1324.3151	62.0182	8.3161	84.4186	76.3134	0.2155
1893	1312.6118	62.4207	8.3230	84.1397	75.8401	0.3077
1894	1307.1331	62.1807	8.4024	83.9550	75.6741	0.3225
1895	1309.5688	62.8739	8.3470	83.6516	74.7939	0.2571
1896	1315.1379	62.8049	8.4206	83.2415	74.9752	0.1088
1897	1306.2110	63.8418	8.4344	83.6407	74.8522	-0.0824
1898	1310.4275	63.3738	8.5000	84.1270	75.0844	-0.1083
1899	1323.2806	63.6982	8.5464	84.3738	75.3553	-0.1215
1900	1317.1066	63.9720	8.4758	85.5468	75.7262	-0.0383
1901	1326.9647	63.5405	8.4499	85.7811	76.3196	0.0983
1902	1314.0338	63.9422	8.5085	84.9301	76.9007	0.2661
1903	1320.8178	64.0443	8.4562	85.0751	76.8091	0.2695
1904	1319.0576	63.5427	8.5468	85.0367	76.4317	0.2952
1905	1317.4291	63.5488	8.5755	85.5473	76.2430	0.1636
1906	1317.8957	64.4741	8.4875	85.7936	76.5823	0.0359
1907	1311.3554	63.7319	8.5047	85.6719	76.5246	-0.0726
1908	1298.3093	63.4843	8.5143	85.5989	76.7424	-0.1344
1909	1300.4090	62.2794	8.5821	86.2228	77.0753	-0.0984
1910	1295.5460	62.2660	8.4700	85.8866	77.2455	0.0096
1911	1284.4255	62.4298	8.4617	86.3229	77.6284	0.1510
1912	1283.1378	62.5349	8.4277	85.5927	77.5151	0.3504
1913	1275.5692	61.9298	8.4183	85.5588	77.7857	0.3348
1914	1282.6586	61.0759	8.5064	85.3525	77.6021	0.3181
1915	1295.6857	60.4906	8.4135	85.1154	77.2085	0.2071
1916	1312.1662	61.0861	8.2278	84.4797	76.9099	0.0798
1917	1306.2704	61.2544	8.2006	84.2163	76.1997	-0.0332
1918	1311.7838	60.8488	8.1290	83.5613	75.9420	-0.0834
1919	1307.3214	61.0812	8.1726	83.3373	76.0476	0.0389
1920	1319.9247	61.8124	8.0594	83.2912	75.9369	0.0306
1921	1329.9639	61.9107	8.0751	82.8411	76.2960	0.0865
1922	1334.0639	62.4081	8.0815	82.6552	76.2056	0.1598
1923	1342.0922	63.2811	8.1345	82.5489	75.7852	0.2364
1924	1337.7656	63.2690	8.2361	82.6343	75.5059	0.3200
1925	1334.5899	63.2665	8.2752	82.6746	75.1195	0.2522
1926	1325.2519	63.5594	8.2706	82.9960	75.0393	0.0661
1927	1330.0052	63.5369	8.3896	83.3023	75.4027	-0.0246
1928	1325.3702	63.2582	8.3727	83.2114	75.4077	-0.1660
1929	1322.4991	62.9069	8.3045	83.9192	74.8868	-0.2783
1930	1323.7944	63.7704	8.3597	83.5320	75.4708	-0.2227
1931	1336.3523	63.6345	8.3715	83.2133	75.7402	-0.0792
1932	1329.4984	64.3041	8.4074	83.6061	75.3238	0.1086
1933	1316.4714	63.9346	8.6225	82.8886	75.2284	0.2285
1934	1308.8839	63.6043	8.5945	83.5690	74.9060	0.2285
1935	1324.1350	64.6563	8.5961	84.0598	74.7291	0.2361
1936	1330.3855	64.3411	8.5932	83.9882	75.2747	0.0309
1937	1328.7885	64.3491	8.5092	84.1680	75.3087	-0.1538
1938	1333.5438	63.9876	8.5851	84.2109	75.3953	-0.1597
1939	1347.2415	64.2970	8.5654	84.6389	75.6734	-0.2075
1940	1350.2366	64.6005	8.5494	84.6222	75.5794	-0.1000
1941	1365.2421	64.5035	8.6113	84.7962	75.7116	0.0421
1942	1354.2759	65.4604	8.5549	84.8883	75.5436	0.2456
1943	1343.1955	65.4477	8.7306	84.7271	75.8625	0.2678
1944	1347.7893	65.7394	8.7796	85.1483	76.4438	0.2731
1945	1340.0262	65.0109	8.8350	85.4393	76.1428	0.1225
1946	1333.1522	64.9334	8.7922	85.9670	76.8040	-0.0245
1947	1340.4384	64.7793	8.7160	86.2847	77.3960	-0.0978
1948	1344.9578	65.0513	8.7020	86.6750	76.9636	-0.2092
1949	1331.7887	65.4971	8.6920	86.5297	76.9429	-0.2609
1950	1352.3526	64.9614	8.7635	86.9267	77.1046	-0.1465
1951	1386.9654	64.7244	8.7153	86.7646	77.1139	-0.1049
1952	1404.6197	64.8180	8.6831	86.6726	77.3925	0.1113
1953	1433.5014	66.1435	8.6962	86.5017	77.4035	0.2547
1954	1459.3835	67.7611	8.7366	86.1440	76.7949	0.1885
1955	1480.5803	68.0327	8.7948	86.4361	77.0693	0.1927
1956	1491.0422	69.3028	8.8472	86.6921	77.2557	-0.0454
1957	1519.6203	70.1674	9.0119	87.0177	77.1452	-0.0890
1958	1539.0470	70.7454	9.0299	87.3643	77.4201	-0.2002
1959	1557.4292	72.2414	9.0940	87.9063	77.4687	-0.2893
1960	1595.2885	72.8322	9.2549	88.7844	78.4336	-0.1307
1961	1609.3817	73.8591	9.4333	89.4131	78.7456	-0.0215
1962	1627.1604	74.7491	9.5257	89.9387	79.0909	0.1347
1963	1626.2054	75.4551	9.6545	90.6045	79.2531	0.2292
1964	1650.0022	75.8799	9.9082	91.5418	79.5184	0.3202
1965	1651.8280	76.1650	10.0424	92.6097	79.8533	0.1293
1966	1667.5323	76.8189	10.0560	93.9592	80.3672	0.0327
1967	1683.7790	77.7780	10.1081	94.8941	80.9639	-0.0930
1968	1691.0752	78.6845	10.1898	95.5640	81.6653	-0.1650
1969	1701.2518	78.8801	10.2701	96.6347	82.4887	-0.0818
1970	1714.6492	79.3737	10.3552	97.0009	84.4086	0.0048
1971	1733.9562	80.1804	10.3775	97.9843	85.4999	0.2006
1972	1751.0922	80.5178	10.3975	98.9920	85.8984	0.2907
1973	1761.3795	80.9188	10.5724	99.2088	86.4512	0.3876
1974	1755.7619	82.6609	10.5583	100.2319	86.9235	0.3400
1975	1760.7500	83.3829	10.7489	101.2591	88.0370	0.1943
1976	1768.5991	83.9264	10.8843	101.9930	88.9138	0.0383
1977	1771.7820	83.9353	11.0676	102.7662	89.6076	-0.0998
1978	1782.3159	84.6251	11.0872	103.9051	90.0146	-0.1409
1979	1779.4627	85.8212	11.0513	104.9405	90.7700	-0.1449
1980	1778.2737	85.6857	11.0560	105.8009	91.3817	-0.0873
1981	1794.4336	85.3686	11.0814	106.5525	92.2119	0.1456
1982	1809.2911	85.1161	11.2184	107.4346	92.9258	0.3103
1983	1801.8587	85.1926	11.2912	107.8169	93.6480	0.3329
1984	1813.8115	85.3699	11.3658	109.0743	93.9366	0.2996
1985	1820.9152	85.3928	11.4133	109.6965	94.9071	0.3228
1986	1832.8013	86.3175	11.3375	109.8639	95.8645	0.2238
1987	1841.3775	86.5447	11.4273	110.2804	96.6352	0.0138
1988	1832.9745	87.2290	11.4558	110.3642	97.1328	-0.0319
1989	1835.7222	87.0834	11.4987	111.3508	98.1354	-0.0080
1990	1828.6707	87.8472	11.4909	112.1541	98.6701	0.0309
1991	1830.7273	88.0346	11.5942	112.3685	98.7742	0.2123
1992	1826.1953	88.4812	11.6117	112.8256	99.2342	0.4678
1993	1835.8311	88.8561	11.6804	113.1137	99.6828	0.4761
1994	1849.3109	88.9445	11.6823	113.6404	100.1040	0.4906
1995	1860.7530	88.6634	11.6546	114.3361	100.7212	0.4734
1996	1866.0603	88.9828	11.6884	114.6695	101.2663	0.3063
1997	1876.6850	89.6972	11.7870	114.7237	101.8191	0.1487
1998	1889.1808	88.7621	11.8554	114.8222	102.6794	0.1975
1999	1891.5500	88.3653	11.8560	115.2499	103.0806	0.2510
2000	1893.8968	89.3253	11.8524	115.5531	103.1798	0.2830
2001	1881.3603	89.2535	11.9258	115.8881	103.3335	0.3894
2002	1877.3553	89.3532	11.9440	115.9197	103.5150	0.5462
2003	1886.4260	89.1605	11.9749	116.5239	103.3840	0.6555
2004	1882.6236	89.5046	11.9785	116.9834	103.7973	0.5923
2005	1879.1775	89.4630	11.9666	117.8187	104.2457	0.6071
2006	1874.0653	89.1640	12.0129	117.9743	104.1647	0.4485
2007	1888.8328	89.7157	12.0443	118.8012	104.6124	0.4025
2008	1882.6589	89.7799	11.9708	118.8256	105.3543	0.2904
2009	1888.4994	89.7925	11.9457	119.1550	105.2074	0.2766
2010	1885.8152	89.6215	11.9445	119.5020	105.7462	0.3007
2011	1870.9940	90.0157	11.9202	119.5011	106.4559	0.3875
2012	1870.1192	89.4828	11.9424	119.2119	106.5501	0.5720
2013	1878.6725	88.8259	11.9429	119.6275	107.0083	0.6613
2014	1883.4768	88.9738	11.9279	119.6868	107.2653	0.6832
2015	1889.1798	88.9507	11.9218	119.4634	107.6903	0.6381
2016	1883.7102	89.0625	11.8767	119.5934	108.0243	0.4368
2017	1874.4932	89.2355	11.8577	119.6557	107.8034	0.2371
2018	1878.2116	89.5984	11.8001	119.2457	107.9054	0.1027
2019	1876.9367	90.4613	11.8164	118.9149	107.9881	0.1195
2020	1884.1825	89.9124	11.8934	118.7757	108.0224	0.2738
